URL,AFFILIATE_ID,MARKETPLACE_PRODUCT_ID,CREATED_AT,CLOSED_AT
https://meli.me/mlb/mlb28436296?aff=juliapereira4166,304,MLB28436296,2024-10-08,
https://meli.me/mlb/mlb43035498?aff=juliapereira4166,304,MLB43035498,2025-06-23,2025-10-09
https://meli.me/mlb/mlb41471245?aff=juliapereira4166,304,MLB41471245,2025-01-18,2025-06-12
https://meli.me/mlb/mlb46333750?aff=juliapereira4166,304,MLB46333750,2025-12-02,
https://meli.me/mlb/mlb62018551?aff=juliapereira4166,304,MLB62018551,2025-03-12,
https://meli.me/mlb/mlb77458826?aff=juliapereira4166,304,MLB77458826,2025-05-19,2026-03-04
https://meli.me/mlb/mlb60658556?aff=juliapereira4166,304,MLB60658556,2024-10-30,
https://meli.me/mlb/mlb60669709?aff=juliapereira4166,304,MLB60669709,2025-10-24,
https://meli.me/mlb/mlb28197764?aff=juliapereira4166,304,MLB28197764,2025-07-04,
https://meli.me/mla/mla55615092?aff=facundotorres9023,305,MLA55615092,2026-03-02,
https://meli.me/mla/mla69716937?aff=facundotorres9023,305,MLA69716937,2026-02-06,
https://meli.me/mla/mla45568341?aff=facundotorres9023,305,MLA45568341,2026-03-18,
https://meli.me/mla/mla12179830?aff=juliandiaz6979,306,MLA12179830,2025-12-14,
https://meli.me/mla/mla14604838?aff=juliandiaz6979,306,MLA14604838,2025-11-25,
https://meli.me/mla/mla87841128?aff=juliandiaz6979,306,MLA87841128,2025-12-09,
https://meli.me/mla/mla25159587?aff=juliandiaz6979,306,MLA25159587,2026-02-01,
https://meli.me/mlc/mlc82810984?aff=constanzacontreras4805,307,MLC82810984,2026-01-20,
https://meli.me/mlc/mlc67120593?aff=constanzacontreras4805,307,MLC67120593,2026-02-25,
https://meli.me/mlc/mlc39171444?aff=constanzacontreras4805,307,MLC39171444,2025-12-04,
https://meli.me/mlc/mlc60677318?aff=constanzacontreras4805,307,MLC60677318,2026-01-14,
https://meli.me/mlc/mlc52882808?aff=constanzacontreras4805,307,MLC52882808,2025-12-01,2025-12-19
https://meli.me/mlm/mlm67428826?aff=jorgehernandez7721,308,MLM67428826,2024-10-20,
https://meli.me/mlm/mlm79899725?aff=jorgehernandez7721,308,MLM79899725,2024-12-18,
https://meli.me/mlm/mlm10473411?aff=jorgehernandez7721,308,MLM10473411,2025-01-13,2025-04-16
https://meli.me/mlm/mlm44203807?aff=jorgehernandez7721,308,MLM44203807,2024-07-14,
https://meli.me/mlm/mlm24995064?aff=jorgehernandez7721,308,MLM24995064,2026-01-30,2026-02-12
https://meli.me/mlm/mlm55634158?aff=jorgehernandez7721,308,MLM55634158,2025-10-20,
https://meli.me/mlm/mlm42791668?aff=jorgehernandez7721,308,MLM42791668,2026-01-23,
https://meli.me/mlm/mlm46388089?aff=jorgehernandez7721,308,MLM46388089,2026-01-31,
https://meli.me/mlm/mlm50664005?aff=jorgehernandez7721,308,MLM50664005,2023-11-12,
https://meli.me/mlm/mlm88104734?aff=jorgehernandez7721,308,MLM88104734,2025-11-20,2026-03-15
https://meli.me/mlm/mlm85974816?aff=jorgehernandez7721,308,MLM85974816,2024-08-23,
https://meli.me/mlm/mlm85749107?aff=jorgehernandez7721,308,MLM85749107,2026-02-15,2026-02-22
https://meli.me/mlm/mlm43410529?aff=jorgehernandez7721,308,MLM43410529,2024-06-20,
https://meli.me/mlm/mlm37417147?aff=jorgehernandez7721,308,MLM37417147,2025-04-01,
https://meli.me/mlm/mlm69052366?aff=jorgehernandez7721,308,MLM69052366,2025-06-08,
https://meli.me/mlm/mlm28243483?aff=jorgehernandez7721,308,MLM28243483,2023-12-08,2025-08-20
https://meli.me/mlm/mlm26343159?aff=jorgehernandez7721,308,MLM26343159,2024-04-21,
https://meli.me/mlm/mlm64121317?aff=jorgehernandez7721,308,MLM64121317,2024-06-15,
https://meli.me/mlm/mlm27076939?aff=jorgehernandez7721,308,MLM27076939,2024-07-23,
https://meli.me/mlm/mlm57036446?aff=jorgehernandez7721,308,MLM57036446,2025-11-05,
https://meli.me/mlm/mlm98981253?aff=jorgehernandez7721,308,MLM98981253,2025-07-28,
https://meli.me/mlm/mlm90898232?aff=jorgehernandez7721,308,MLM90898232,2025-02-03,
https://meli.me/mlm/mlm46749569?aff=jorgehernandez7721,308,MLM46749569,2025-10-13,
https://meli.me/mlm/mlm37215162?aff=jorgehernandez7721,308,MLM37215162,2025-10-07,
https://meli.me/mlm/mlm99837762?aff=jorgehernandez7721,308,MLM99837762,2024-10-04,
https://meli.me/mlm/mlm67007678?aff=jorgehernandez7721,308,MLM67007678,2025-09-09,
https://meli.me/mlm/mlm80515341?aff=jorgehernandez7721,308,MLM80515341,2024-04-27,
https://meli.me/mlm/mlm96634328?aff=jorgehernandez7721,308,MLM96634328,2025-01-10,
https://meli.me/mlm/mlm13760973?aff=jorgehernandez7721,308,MLM13760973,2024-02-10,
https://meli.me/mlb/mlb19715460?aff=fernandasouza5465,309,MLB19715460,2025-04-28,2025-11-09
https://meli.me/mlb/mlb17192652?aff=fernandasouza5465,309,MLB17192652,2025-01-03,2025-07-26
https://meli.me/mlb/mlb80230116?aff=fernandasouza5465,309,MLB80230116,2025-07-26,2025-08-16
https://meli.me/mlb/mlb65267940?aff=fernandasouza5465,309,MLB65267940,2026-01-12,2026-01-16
https://meli.me/mlb/mlb98797235?aff=fernandasouza5465,309,MLB98797235,2024-07-15,
https://meli.me/mlb/mlb66039700?aff=fernandasouza5465,309,MLB66039700,2025-01-04,
https://meli.me/mlb/mlb75771274?aff=fernandasouza5465,309,MLB75771274,2025-12-02,
https://meli.me/mlb/mlb86667328?aff=fernandasouza5465,309,MLB86667328,2025-12-20,
https://meli.me/mlb/mlb83462643?aff=fernandasouza5465,309,MLB83462643,2024-12-07,
https://meli.me/mlb/mlb51877006?aff=fernandasouza5465,309,MLB51877006,2025-09-09,
https://meli.me/mlb/mlb25153789?aff=fernandasouza5465,309,MLB25153789,2025-06-06,
https://meli.me/mlb/mlb57719120?aff=fernandasouza5465,309,MLB57719120,2026-03-07,
https://meli.me/mlb/mlb14474682?aff=fernandasouza5465,309,MLB14474682,2024-07-14,2024-08-02
https://meli.me/mlb/mlb59309266?aff=fernandasouza5465,309,MLB59309266,2025-05-19,2025-11-16
https://meli.me/mlb/mlb31788951?aff=fernandasouza5465,309,MLB31788951,2024-12-05,2025-06-19
https://meli.me/mlb/mlb14225792?aff=fernandasouza5465,309,MLB14225792,2025-10-02,
https://meli.me/mlb/mlb14689408?aff=fernandasouza5465,309,MLB14689408,2025-08-05,
https://meli.me/mlb/mlb50825624?aff=fernandasouza5465,309,MLB50825624,2026-03-18,
https://meli.me/mlb/mlb72322640?aff=fernandasouza5465,309,MLB72322640,2025-03-29,
https://meli.me/mlb/mlb20554277?aff=fernandasouza5465,309,MLB20554277,2024-09-11,
https://meli.me/mlb/mlb54905791?aff=fernandasouza5465,309,MLB54905791,2025-12-12,2026-03-02
https://meli.me/mlb/mlb43944617?aff=fernandasouza5465,309,MLB43944617,2024-11-19,2026-03-02
https://meli.me/mlb/mlb60888337?aff=fernandasouza5465,309,MLB60888337,2024-07-30,
https://meli.me/mlb/mlb30243736?aff=fernandasouza5465,309,MLB30243736,2025-11-28,2026-03-08
https://meli.me/mlb/mlb91750432?aff=fernandasouza5465,309,MLB91750432,2024-05-16,
https://meli.me/mlb/mlb84040796?aff=fernandasouza5465,309,MLB84040796,2024-07-26,
https://meli.me/mlb/mlb82795701?aff=fernandasouza5465,309,MLB82795701,2025-12-28,2026-01-27
https://meli.me/mlb/mlb27425558?aff=fernandasouza5465,309,MLB27425558,2025-09-06,
https://meli.me/mlb/mlb16159668?aff=fernandasouza5465,309,MLB16159668,2025-06-07,
https://meli.me/mlb/mlb39841212?aff=fernandasouza5465,309,MLB39841212,2025-02-22,
https://meli.me/mlm/mlm46196909?aff=miguelgarcia8211,310,MLM46196909,2025-03-10,
https://meli.me/mlm/mlm85098831?aff=miguelgarcia8211,310,MLM85098831,2025-05-13,2025-07-14
https://meli.me/mlm/mlm91257492?aff=miguelgarcia8211,310,MLM91257492,2026-03-14,
https://meli.me/mlm/mlm36010744?aff=miguelgarcia8211,310,MLM36010744,2024-12-30,
https://meli.me/mlm/mlm23741302?aff=miguelgarcia8211,310,MLM23741302,2025-08-19,2025-10-24
https://meli.me/mlm/mlm66079424?aff=miguelgarcia8211,310,MLM66079424,2025-11-12,
https://meli.me/mlm/mlm10512940?aff=miguelgarcia8211,310,MLM10512940,2026-01-04,
https://meli.me/mlm/mlm12624939?aff=miguelgarcia8211,310,MLM12624939,2024-12-07,2025-11-11
https://meli.me/mlm/mlm65954140?aff=miguelgarcia8211,310,MLM65954140,2026-03-07,
https://meli.me/mlm/mlm61055820?aff=miguelgarcia8211,310,MLM61055820,2025-05-15,
https://meli.me/mlm/mlm70191800?aff=miguelgarcia8211,310,MLM70191800,2025-11-13,
https://meli.me/mlm/mlm70395072?aff=miguelgarcia8211,310,MLM70395072,2025-04-21,2026-03-06
https://meli.me/mlm/mlm37145175?aff=miguelgarcia8211,310,MLM37145175,2025-04-08,
https://meli.me/mlm/mlm34998553?aff=miguelgarcia8211,310,MLM34998553,2025-03-14,
https://meli.me/mlm/mlm29169288?aff=miguelgarcia8211,310,MLM29169288,2025-08-10,
https://meli.me/mlm/mlm75588508?aff=miguelgarcia8211,310,MLM75588508,2025-05-22,
https://meli.me/mlm/mlm93052199?aff=miguelgarcia8211,310,MLM93052199,2025-06-14,
https://meli.me/mlm/mlm52030118?aff=miguelgarcia8211,310,MLM52030118,2024-11-13,
https://meli.me/mlm/mlm91317442?aff=miguelgarcia8211,310,MLM91317442,2024-12-25,
https://meli.me/mlm/mlm24797420?aff=miguelgarcia8211,310,MLM24797420,2026-02-12,
https://meli.me/mlm/mlm56758404?aff=miguelgarcia8211,310,MLM56758404,2024-11-12,2025-06-18
https://meli.me/mlm/mlm63113102?aff=miguelgarcia8211,310,MLM63113102,2024-10-13,2025-11-11
https://meli.me/mlm/mlm70166825?aff=miguelgarcia8211,310,MLM70166825,2024-10-14,
https://meli.me/mlm/mlm65661204?aff=miguelgarcia8211,310,MLM65661204,2025-02-02,2025-12-01
https://meli.me/mlm/mlm43936482?aff=miguelgarcia8211,310,MLM43936482,2025-01-22,
https://meli.me/mlm/mlm55613569?aff=miguelgarcia8211,310,MLM55613569,2025-05-29,
https://meli.me/mlm/mlm40743576?aff=miguelgarcia8211,310,MLM40743576,2026-01-13,
https://meli.me/mlm/mlm68409932?aff=miguelgarcia8211,310,MLM68409932,2025-06-21,2025-08-22
https://meli.me/mlm/mlm61181529?aff=miguelgarcia8211,310,MLM61181529,2024-10-21,2026-01-19
https://meli.me/mlm/mlm10141394?aff=miguelgarcia8211,310,MLM10141394,2025-10-11,2025-12-05
https://meli.me/mlc/mlc12353612?aff=sebastiandiaz3794,311,MLC12353612,2026-03-07,
https://meli.me/mlc/mlc14030264?aff=sebastiandiaz3794,311,MLC14030264,2025-08-22,
https://meli.me/mlc/mlc57705854?aff=sebastiandiaz3794,311,MLC57705854,2026-03-09,
https://meli.me/mlc/mlc62003197?aff=sebastiandiaz3794,311,MLC62003197,2025-08-17,
https://meli.me/mlc/mlc72934750?aff=sebastiandiaz3794,311,MLC72934750,2025-11-15,
https://meli.me/mlc/mlc67486113?aff=sebastiandiaz3794,311,MLC67486113,2025-10-29,
https://meli.me/mlc/mlc10732554?aff=sebastiandiaz3794,311,MLC10732554,2025-08-18,
https://meli.me/mlc/mlc66867189?aff=sebastiandiaz3794,311,MLC66867189,2025-12-30,
https://meli.me/mlc/mlc39014914?aff=sebastiandiaz3794,311,MLC39014914,2025-09-01,2026-02-02
https://meli.me/mlc/mlc23611556?aff=sebastiandiaz3794,311,MLC23611556,2025-09-24,
https://meli.me/mlc/mlc50710903?aff=sebastiandiaz3794,311,MLC50710903,2026-01-16,
https://meli.me/mlc/mlc99561167?aff=sebastiandiaz3794,311,MLC99561167,2025-12-28,2026-03-16
https://meli.me/mlc/mlc86309836?aff=sebastiandiaz3794,311,MLC86309836,2025-09-22,
https://meli.me/mla/mla97763360?aff=lautarofernandez6956,312,MLA97763360,2026-02-10,
https://meli.me/mla/mla40887247?aff=lautarofernandez6956,312,MLA40887247,2026-01-07,
https://meli.me/mla/mla20098927?aff=lautarofernandez6956,312,MLA20098927,2025-12-17,2026-02-18
https://meli.me/mlm/mlm24989936?aff=marianaramirez9246,313,MLM24989936,2025-01-26,
https://meli.me/mlm/mlm78744551?aff=marianaramirez9246,313,MLM78744551,2025-12-14,
https://meli.me/mlm/mlm46846064?aff=marianaramirez9246,313,MLM46846064,2025-10-28,
https://meli.me/mlm/mlm73244191?aff=marianaramirez9246,313,MLM73244191,2026-01-14,
https://meli.me/mlm/mlm76608218?aff=marianaramirez9246,313,MLM76608218,2025-03-16,
https://meli.me/mlm/mlm70675319?aff=marianaramirez9246,313,MLM70675319,2024-09-06,
https://meli.me/mlm/mlm70618457?aff=marianaramirez9246,313,MLM70618457,2025-07-23,
https://meli.me/mlm/mlm64972737?aff=marianaramirez9246,313,MLM64972737,2024-03-15,2025-03-31
https://meli.me/mlm/mlm73979351?aff=marianaramirez9246,313,MLM73979351,2024-05-31,
https://meli.me/mlm/mlm80864290?aff=marianaramirez9246,313,MLM80864290,2025-11-10,
https://meli.me/mlm/mlm96783774?aff=marianaramirez9246,313,MLM96783774,2025-11-22,2026-01-16
https://meli.me/mlm/mlm89589180?aff=marianaramirez9246,313,MLM89589180,2026-01-23,
https://meli.me/mlm/mlm19732665?aff=marianaramirez9246,313,MLM19732665,2026-03-17,
https://meli.me/mlm/mlm10447716?aff=marianaramirez9246,313,MLM10447716,2025-01-22,2026-02-21
https://meli.me/mlm/mlm75191982?aff=marianaramirez9246,313,MLM75191982,2024-07-27,2025-08-18
https://meli.me/mlm/mlm29320026?aff=marianaramirez9246,313,MLM29320026,2024-07-03,
https://meli.me/mlm/mlm92046781?aff=marianaramirez9246,313,MLM92046781,2024-01-29,
https://meli.me/mlm/mlm96597602?aff=marianaramirez9246,313,MLM96597602,2024-12-26,
https://meli.me/mlm/mlm15827929?aff=marianaramirez9246,313,MLM15827929,2025-09-25,
https://meli.me/mlm/mlm14341589?aff=marianaramirez9246,313,MLM14341589,2024-09-12,2025-01-24
https://meli.me/mlm/mlm80599484?aff=marianaramirez9246,313,MLM80599484,2024-11-10,
https://meli.me/mlm/mlm68932150?aff=marianaramirez9246,313,MLM68932150,2024-02-19,
https://meli.me/mlm/mlm72598720?aff=marianaramirez9246,313,MLM72598720,2025-07-25,
https://meli.me/mlm/mlm35716679?aff=marianaramirez9246,313,MLM35716679,2025-12-11,
https://meli.me/mlm/mlm52304263?aff=marianaramirez9246,313,MLM52304263,2025-06-19,
https://meli.me/mlb/mlb26353341?aff=joãoferreira3424,314,MLB26353341,2024-04-13,
https://meli.me/mlb/mlb21409606?aff=joãoferreira3424,314,MLB21409606,2026-02-04,
https://meli.me/mlb/mlb28946212?aff=joãoferreira3424,314,MLB28946212,2025-12-20,2026-02-10
https://meli.me/mlb/mlb17979370?aff=joãoferreira3424,314,MLB17979370,2025-01-31,2025-08-17
https://meli.me/mlb/mlb34024555?aff=joãoferreira3424,314,MLB34024555,2025-05-31,
https://meli.me/mlb/mlb87500119?aff=joãoferreira3424,314,MLB87500119,2025-12-23,
https://meli.me/mlb/mlb57263291?aff=joãoferreira3424,314,MLB57263291,2025-12-30,2026-03-13
https://meli.me/mlb/mlb17922434?aff=joãoferreira3424,314,MLB17922434,2025-06-22,
https://meli.me/mlb/mlb79595330?aff=joãoferreira3424,314,MLB79595330,2024-03-23,
https://meli.me/mlb/mlb64307050?aff=joãoferreira3424,314,MLB64307050,2026-01-14,
https://meli.me/mlb/mlb87171699?aff=joãoferreira3424,314,MLB87171699,2026-01-29,
https://meli.me/mlb/mlb67174409?aff=joãoferreira3424,314,MLB67174409,2025-06-18,
https://meli.me/mlb/mlb58129619?aff=joãoferreira3424,314,MLB58129619,2025-01-07,
https://meli.me/mlb/mlb50763346?aff=joãoferreira3424,314,MLB50763346,2025-03-31,
https://meli.me/mlb/mlb53395735?aff=joãoferreira3424,314,MLB53395735,2025-11-10,2026-02-18
https://meli.me/mlb/mlb41283304?aff=joãoferreira3424,314,MLB41283304,2025-03-25,
https://meli.me/mlb/mlb29371291?aff=joãoferreira3424,314,MLB29371291,2024-07-19,
https://meli.me/mlb/mlb43196247?aff=joãoferreira3424,314,MLB43196247,2024-04-23,2025-12-08
https://meli.me/mlb/mlb21356764?aff=joãoferreira3424,314,MLB21356764,2024-11-07,
https://meli.me/mlb/mlb32629699?aff=joãoferreira3424,314,MLB32629699,2024-08-11,
https://meli.me/mlb/mlb43096070?aff=joãoferreira3424,314,MLB43096070,2025-08-24,2026-02-25
https://meli.me/mlb/mlb26985923?aff=joãoferreira3424,314,MLB26985923,2024-09-04,
https://meli.me/mlb/mlb52268164?aff=joãoferreira3424,314,MLB52268164,2024-11-02,2025-12-09
https://meli.me/mla/mla30071308?aff=agustinaperez3673,315,MLA30071308,2026-02-18,
https://meli.me/mla/mla65537802?aff=agustinaperez3673,315,MLA65537802,2026-03-09,
https://meli.me/mla/mla57891477?aff=lautarogarcia1799,316,MLA57891477,2026-03-15,
https://meli.me/mla/mla99584020?aff=lautarogarcia1799,316,MLA99584020,2025-09-03,
https://meli.me/mla/mla85365638?aff=lautarogarcia1799,316,MLA85365638,2026-02-26,
https://meli.me/mla/mla82476652?aff=lautarogarcia1799,316,MLA82476652,2026-01-27,2026-02-15
https://meli.me/mla/mla75339804?aff=lautarogarcia1799,316,MLA75339804,2025-12-24,2026-03-05
https://meli.me/mla/mla41632517?aff=lautarogarcia1799,316,MLA41632517,2026-01-26,
https://meli.me/mla/mla80592025?aff=lautarogarcia1799,316,MLA80592025,2026-02-13,
https://meli.me/mla/mla25464802?aff=lautarogarcia1799,316,MLA25464802,2026-02-19,
https://meli.me/mla/mla29500454?aff=lautarogarcia1799,316,MLA29500454,2026-03-06,2026-03-07
https://meli.me/mla/mla30124074?aff=lautarogarcia1799,316,MLA30124074,2025-12-30,
https://meli.me/mla/mla58901962?aff=lautarogarcia1799,316,MLA58901962,2026-01-15,
https://meli.me/mla/mla46320691?aff=lautarogarcia1799,316,MLA46320691,2025-08-31,
https://meli.me/mla/mla65591282?aff=lautarogarcia1799,316,MLA65591282,2025-12-11,2026-01-30
https://meli.me/mla/mla43918708?aff=lautarogarcia1799,316,MLA43918708,2026-02-25,
https://meli.me/mla/mla81314269?aff=lautarogarcia1799,316,MLA81314269,2025-10-06,2025-10-13
https://meli.me/mla/mla26322462?aff=lautarogarcia1799,316,MLA26322462,2025-09-09,
https://meli.me/mla/mla73836066?aff=lautarogarcia1799,316,MLA73836066,2026-01-02,
https://meli.me/mlc/mlc82750818?aff=bastiansoto4491,317,MLC82750818,2026-03-05,
https://meli.me/mlc/mlc49107101?aff=bastiansoto4491,317,MLC49107101,2026-02-14,2026-03-06
https://meli.me/mlb/mlb95443373?aff=rafaelgomes3113,318,MLB95443373,2025-11-29,
https://meli.me/mlb/mlb45812926?aff=rafaelgomes3113,318,MLB45812926,2025-07-27,
https://meli.me/mlb/mlb97990718?aff=rafaelgomes3113,318,MLB97990718,2025-09-15,
https://meli.me/mlb/mlb19677181?aff=rafaelgomes3113,318,MLB19677181,2024-02-09,2025-10-14
https://meli.me/mlb/mlb21101246?aff=rafaelgomes3113,318,MLB21101246,2023-08-05,
https://meli.me/mlb/mlb33228081?aff=rafaelgomes3113,318,MLB33228081,2024-11-06,
https://meli.me/mlb/mlb21557404?aff=rafaelgomes3113,318,MLB21557404,2023-12-20,
https://meli.me/mlb/mlb40499248?aff=rafaelgomes3113,318,MLB40499248,2025-02-23,
https://meli.me/mlb/mlb58998927?aff=rafaelgomes3113,318,MLB58998927,2025-09-04,
https://meli.me/mlb/mlb98267160?aff=rafaelgomes3113,318,MLB98267160,2023-08-25,
https://meli.me/mlb/mlb71946603?aff=rafaelgomes3113,318,MLB71946603,2023-12-30,
https://meli.me/mlb/mlb42441906?aff=rafaelgomes3113,318,MLB42441906,2024-06-20,
https://meli.me/mlb/mlb73066632?aff=rafaelgomes3113,318,MLB73066632,2024-03-28,
https://meli.me/mlb/mlb90513087?aff=rafaelgomes3113,318,MLB90513087,2024-07-29,
https://meli.me/mlb/mlb83357062?aff=rafaelgomes3113,318,MLB83357062,2026-01-31,
https://meli.me/mlb/mlb55957733?aff=rafaelgomes3113,318,MLB55957733,2023-10-30,
https://meli.me/mlb/mlb73126877?aff=rafaelgomes3113,318,MLB73126877,2024-09-06,2025-03-15
https://meli.me/mlb/mlb51138222?aff=rafaelgomes3113,318,MLB51138222,2024-05-10,
https://meli.me/mlb/mlb35230784?aff=rafaelgomes3113,318,MLB35230784,2026-03-08,
https://meli.me/mlc/mlc35065589?aff=ignacioalvarez3956,319,MLC35065589,2026-02-15,2026-03-07
https://meli.me/mlc/mlc90596761?aff=ignacioalvarez3956,319,MLC90596761,2026-03-11,
https://meli.me/mla/mla10024266?aff=facundorodriguez7530,320,MLA10024266,2025-12-24,
https://meli.me/mla/mla39263320?aff=facundorodriguez7530,320,MLA39263320,2026-02-24,
https://meli.me/mla/mla25798299?aff=facundorodriguez7530,320,MLA25798299,2026-02-15,2026-02-26
https://meli.me/mla/mla92802104?aff=facundorodriguez7530,320,MLA92802104,2025-09-28,
https://meli.me/mla/mla34207751?aff=facundorodriguez7530,320,MLA34207751,2025-10-31,
https://meli.me/mla/mla98687905?aff=facundorodriguez7530,320,MLA98687905,2026-01-21,2026-03-09
https://meli.me/mla/mla59761800?aff=facundorodriguez7530,320,MLA59761800,2026-02-03,2026-03-03
https://meli.me/mlb/mlb70082073?aff=matheussilva5864,321,MLB70082073,2025-12-01,
https://meli.me/mlb/mlb49740690?aff=matheussilva5864,321,MLB49740690,2025-12-20,2026-02-24
https://meli.me/mlb/mlb98770354?aff=matheussilva5864,321,MLB98770354,2026-01-01,
https://meli.me/mlb/mlb95909555?aff=matheussilva5864,321,MLB95909555,2026-01-09,
https://meli.me/mlb/mlb95650780?aff=matheussilva5864,321,MLB95650780,2026-01-14,
https://meli.me/mlb/mlb89645373?aff=matheussilva5864,321,MLB89645373,2025-08-25,2026-03-18
https://meli.me/mlb/mlb41414631?aff=matheussilva5864,321,MLB41414631,2026-01-26,2026-02-16
https://meli.me/mlb/mlb51221900?aff=matheussilva5864,321,MLB51221900,2026-01-13,
https://meli.me/mlb/mlb58655282?aff=matheussilva5864,321,MLB58655282,2026-01-05,
https://meli.me/mlb/mlb17113449?aff=matheussilva5864,321,MLB17113449,2026-02-04,
https://meli.me/mlb/mlb46760895?aff=matheussilva5864,321,MLB46760895,2026-01-24,2026-02-09
https://meli.me/mlb/mlb63643048?aff=matheussilva5864,321,MLB63643048,2025-12-04,
https://meli.me/mlb/mlb22595363?aff=matheussilva5864,321,MLB22595363,2025-11-05,
https://meli.me/mlb/mlb67190972?aff=matheussilva5864,321,MLB67190972,2026-02-05,
https://meli.me/mlb/mlb89835334?aff=matheussilva5864,321,MLB89835334,2025-10-13,
https://meli.me/mlb/mlb67885692?aff=matheussilva5864,321,MLB67885692,2025-08-21,
https://meli.me/mlb/mlb90606377?aff=matheussilva5864,321,MLB90606377,2026-02-13,2026-03-19
https://meli.me/mlb/mlb53762092?aff=matheussilva5864,321,MLB53762092,2025-10-07,2026-02-08
https://meli.me/mlb/mlb75096071?aff=matheussilva5864,321,MLB75096071,2025-08-30,
https://meli.me/mlb/mlb58596276?aff=matheussilva5864,321,MLB58596276,2025-12-18,2026-01-29
https://meli.me/mlb/mlb43406123?aff=matheussilva5864,321,MLB43406123,2025-09-06,
https://meli.me/mlb/mlb47041903?aff=matheussilva5864,321,MLB47041903,2025-09-08,2025-11-05
https://meli.me/mlb/mlb26647505?aff=matheussilva5864,321,MLB26647505,2025-10-11,2026-01-20
https://meli.me/mlb/mlb43988983?aff=matheussilva5864,321,MLB43988983,2025-08-13,
https://meli.me/mlb/mlb82101172?aff=matheussilva5864,321,MLB82101172,2025-10-25,2026-01-18
https://meli.me/mlb/mlb57099990?aff=matheussilva5864,321,MLB57099990,2025-11-13,
https://meli.me/mlb/mlb49441102?aff=matheussilva5864,321,MLB49441102,2026-01-15,2026-03-10
https://meli.me/mlb/mlb91349858?aff=matheussilva5864,321,MLB91349858,2025-10-28,2025-12-16
https://meli.me/mlb/mlb17454888?aff=matheussilva5864,321,MLB17454888,2025-10-28,2026-03-18
https://meli.me/mlb/mlb78096023?aff=guilhermelima7373,322,MLB78096023,2026-01-01,
https://meli.me/mlb/mlb60874687?aff=guilhermelima7373,322,MLB60874687,2026-01-23,
https://meli.me/mlb/mlb18856979?aff=guilhermelima7373,322,MLB18856979,2025-09-03,
https://meli.me/mlb/mlb27613853?aff=guilhermelima7373,322,MLB27613853,2026-01-25,2026-02-17
https://meli.me/mlb/mlb28697404?aff=guilhermelima7373,322,MLB28697404,2025-08-16,
https://meli.me/mlb/mlb54007851?aff=guilhermelima7373,322,MLB54007851,2025-11-03,
https://meli.me/mlb/mlb26018450?aff=guilhermelima7373,322,MLB26018450,2025-08-11,2026-01-24
https://meli.me/mlb/mlb54433178?aff=joãosilva9100,323,MLB54433178,2024-10-30,
https://meli.me/mlb/mlb46798490?aff=joãosilva9100,323,MLB46798490,2024-07-24,
https://meli.me/mlb/mlb95163456?aff=joãosilva9100,323,MLB95163456,2025-09-11,
https://meli.me/mlb/mlb91095899?aff=joãosilva9100,323,MLB91095899,2024-11-27,2026-01-18
https://meli.me/mlb/mlb56645200?aff=joãosilva9100,323,MLB56645200,2024-09-22,2025-03-22
https://meli.me/mlb/mlb83037145?aff=joãosilva9100,323,MLB83037145,2025-10-17,2026-02-05
https://meli.me/mlb/mlb30383528?aff=joãosilva9100,323,MLB30383528,2025-07-23,2026-03-05
https://meli.me/mlb/mlb14388044?aff=joãosilva9100,323,MLB14388044,2024-12-15,2025-01-21
https://meli.me/mlb/mlb19346645?aff=joãosilva9100,323,MLB19346645,2026-03-17,2026-03-18
https://meli.me/mlb/mlb26143601?aff=joãosilva9100,323,MLB26143601,2024-06-30,
https://meli.me/mlb/mlb98290563?aff=joãosilva9100,323,MLB98290563,2025-03-24,
https://meli.me/mlb/mlb81223922?aff=joãosilva9100,323,MLB81223922,2024-10-28,
https://meli.me/mlb/mlb67681606?aff=joãosilva9100,323,MLB67681606,2025-12-31,
https://meli.me/mla/mla28948406?aff=mateoromero6025,324,MLA28948406,2026-02-24,2026-03-10
https://meli.me/mla/mla50614329?aff=mateoromero6025,324,MLA50614329,2026-02-18,2026-02-24
https://meli.me/mlb/mlb59854842?aff=fernandarodrigues1756,325,MLB59854842,2024-12-11,
https://meli.me/mlb/mlb36237055?aff=fernandarodrigues1756,325,MLB36237055,2024-08-06,
https://meli.me/mlb/mlb55290576?aff=fernandarodrigues1756,325,MLB55290576,2024-09-28,2025-09-02
https://meli.me/mlb/mlb94424217?aff=fernandarodrigues1756,325,MLB94424217,2026-01-19,
https://meli.me/mlb/mlb70012236?aff=fernandarodrigues1756,325,MLB70012236,2025-11-11,
https://meli.me/mlb/mlb92899238?aff=fernandarodrigues1756,325,MLB92899238,2025-08-20,
https://meli.me/mlb/mlb33116224?aff=fernandarodrigues1756,325,MLB33116224,2025-04-23,
https://meli.me/mlb/mlb87131199?aff=fernandarodrigues1756,325,MLB87131199,2025-08-11,
https://meli.me/mlb/mlb42604552?aff=fernandarodrigues1756,325,MLB42604552,2024-09-15,
https://meli.me/mlb/mlb22977548?aff=fernandarodrigues1756,325,MLB22977548,2025-01-31,
https://meli.me/mlb/mlb82423638?aff=fernandarodrigues1756,325,MLB82423638,2025-05-27,
